time_ms	gaze_left_x_px	gaze_left_y_px	gaze_right_x_px	gaze_right_y_px	validity_left	validity_right	eye_left_x_mm	eye_left_y_mm	eye_left_z_mm	eye_right_x_mm	eye_right_y_mm	eye_right_z_mm	gt_event_type	gt_event_index	combined_x_px	combined_y_px	eye_z_mm	combined_valid	velocity_deg_per_sec	ivt_sample_type	ivt_event_type	ivt_event_index
185373	477.0	680.0	485.0	665.0	Valid	Valid	250,3	114,5	561,6	307,3	113,5	557,0	Fixation	496.0	481.0	672.5	559.3	True	74.0980199222364	Fixation	Fixation	1643
185382	475.0	681.0	482.0	666.0	Valid	Valid	250,3	114,5	561,6	307,3	113,5	557,1	Fixation	496.0	478.5	673.5	559.35	True	23.52978367795063	Fixation	Fixation	1643
185390	477.0	681.0	480.0	670.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	478.5	675.5	559.35	True	18.6648514291346	Fixation	Fixation	1643
185398	477.0	685.0	477.0	667.0	Valid	Valid	250,3	114,4	561,7	307,3	113,5	557,0	Fixation	496.0	477.0	676.0	559.35	True	3.012728232475828	Fixation	Fixation	1643
185407	476.0	681.0	482.0	670.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	479.0	675.5	559.35	True	20.209758533458466	Fixation	Fixation	1643
185415	479.0	680.0	481.0	669.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,1	Fixation	496.0	480.0	674.5	559.4000000000001	True	17.23637114721789	Fixation	Fixation	1643
185423	478.0	685.0	478.0	671.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,1	Fixation	496.0	478.0	678.0	559.4000000000001	True	21.301023570244077	Fixation	Fixation	1643
185432	473.0	685.0	482.0	669.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	477.5	677.0	559.35	True	6.736657948344811	Fixation	Fixation	1643
185440	474.0	685.0	481.0	669.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	477.5	677.0	559.35	True	6.402042378480497	Fixation	Fixation	1643
185448	474.0	684.0	479.0	670.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	476.5	677.0	559.35	True	9.527060348048565	Fixation	Fixation	1643
185457	477.0	685.0	475.0	668.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	476.0	676.5	559.35	True	9.038165439005368	Fixation	Fixation	1643
185465	473.0	683.0	477.0	671.0	Valid	Valid	250,3	114,5	561,7	307,3	113,5	557,0	Fixation	496.0	475.0	677.0	559.35	True	7.1576990701163625	Fixation	Fixation	1643
185473	476.0	685.0	475.0	670.0	Valid	Valid	250,3	114,5	561,6	307,3	113,5	557,0	Fixation	496.0	475.5	677.5	559.3	True	0.0	Fixation	Fixation	1643
185482	472.0	685.0	478.0	669.0	Valid	Valid	250,3	114,5	561,6	307,4	113,5	557,0	Fixation	496.0	475.0	677.0	559.3	True	21.72673922822621	Fixation	Fixation	1643
185490	479.0	688.0	478.0	671.0	Valid	Valid	250,3	114,4	561,6	307,4	113,5	556,9	Fixation	496.0	478.5	679.5	559.25	True	38.55084346553054	Fixation	Fixation	1643
185498	478.0	688.0	484.0	667.0	Valid	Valid	250,3	114,4	561,7	307,4	113,5	556,9	Fixation	496.0	481.0	677.5	559.3	True	24.29114880100776	Fixation	Fixation	1643
185507	482.0	686.0	482.0	669.0	Valid	Valid	250,3	114,4	561,7	307,4	113,5	556,8	Fixation	496.0	482.0	677.5	559.25	True	6.737862533056578	Fixation	Fixation	1643
185515	480.0	686.0	484.0	670.0	Valid	Valid	250,3	114,4	561,6	307,4	113,5	556,8	Fixation	496.0	482.0	678.0	559.2	True	11.544514217927004	Fixation	Fixation	1643
185523	484.0	688.0	482.0	670.0	Valid	Valid	250,3	114,4	561,6	307,4	113,5	556,9	Fixation	496.0	483.0	679.0	559.25	True	22.948008814312075	Fixation	Fixation	1643
185532	485.0	687.0	486.0	666.0	Valid	Valid	250,3	114,4	561,6	307,4	113,5	556,9	Fixation	496.0	485.5	676.5	559.25	True	15.06623836125527	Fixation	Fixation	1643
185540	483.0	685.0	483.0	668.0	Valid	Valid	250,3	114,4	561,6	307,4	113,4	557,0	Fixation	496.0	483.0	676.5	559.3	True	36.499294607859234	Fixation	Fixation	1643
185548	482.0	685.0	478.0	671.0	Valid	Valid	250,3	114,3	561,6	307,4	113,4	557,0	Fixation	496.0	480.0	678.0	559.3	True	18.327172916203352	Fixation	Fixation	1643
185557	480.0	682.0	480.0	672.0	Valid	Valid	250,4	114,3	561,7	307,5	113,4	557,0	Fixation	496.0	480.0	677.0	559.35	True	18.076200885842677	Fixation	Fixation	1643
185565	476.0	684.0	478.0	672.0	Valid	Valid	250,4	114,4	561,6	307,5	113,4	556,9	Fixation	496.0	477.0	678.0	559.25	True	16.324892373000555	Fixation	Fixation	1643
185573	479.0	684.0	476.0	671.0	Valid	Valid	250,4	114,3	561,6	307,5	113,4	556,9	Fixation	496.0	477.5	677.5	559.25	True	9.52876388127776	Fixation	Fixation	1643
185582	475.0	686.0	476.0	669.0	Valid	Valid	250,4	114,4	561,6	307,5	113,4	556,9	Fixation	496.0	475.5	677.5	559.25	True	12.053019591706676	Fixation	Fixation	1643
185590	478.0	688.0	477.0	671.0	Valid	Valid	250,4	114,4	561,6	307,5	113,5	556,9	Fixation	496.0	477.5	679.5	559.25	True	26.40056669499561	Fixation	Fixation	1643
185598	480.0	686.0	479.0	671.0	Valid	Valid	250,4	114,4	561,6	307,5	113,5	556,8	Fixation	496.0	479.5	678.5	559.2	True	12.425075770274711	Fixation	Fixation	1643
185607	478.0	684.0	481.0	674.0	Valid	Valid	250,4	114,3	561,7	307,5	113,5	556,8	Fixation	496.0	479.5	679.0	559.25	True	4.261401839385763	Fixation	Fixation	1643
185615	480.0	684.0	480.0	672.0	Valid	Valid	250,4	114,3	561,7	307,5	113,5	556,8	Fixation	496.0	480.0	678.0	559.25	True	24.38225936520658	Fixation	Fixation	1643
185623	477.0	685.0	479.0	666.0	Valid	Valid	250,4	114,4	561,7	307,5	113,5	556,8	Fixation	496.0	478.0	675.5	559.25	True	4.261401839385763	Fixation	Fixation	1643
185632	481.0	687.0	480.0	670.0	Valid	Valid	250,4	114,4	561,7	307,5	113,5	556,9	Fixation	496.0	480.5	678.5	559.3	True	34.35227727798516	Fixation	Fixation	1643
185640	485.0	687.0	480.0	671.0	Valid	Valid	250,4	114,4	561,6	307,5	113,5	556,9	Fixation	496.0	482.5	679.0	559.25	True	22.41088625540224	Fixation	Fixation	1643
185648	486.0	686.0	482.0	671.0	Valid	Valid	250,4	114,4	561,6	307,5	113,5	556,9	Fixation	496.0	484.0	678.5	559.25	True	3.013266940857977	Fixation	Fixation	1643
185657	485.0	686.0	481.0	672.0	Valid	Valid	250,4	114,4	561,6	307,5	113,5	556,9	Fixation	496.0	483.0	679.0	559.25	True	10.864453724748902	Fixation	Fixation	1643
185665	487.0	688.0	483.0	672.0	Valid	Valid	250,4	114,4	561,7	307,5	113,5	556,9	Fixation	496.0	485.0	680.0	559.3	True	6.402614703595396	Fixation	Fixation	1643
185673	485.0	689.0	481.0	671.0	Valid	Valid	250,4	114,4	561,6	307,5	113,5	557,0	Fixation	496.0	483.0	680.0	559.3	True	21.090713253058677	Fixation	Fixation	1643
185682	489.0	684.0	481.0	669.0	Valid	Valid	250,4	114,4	561,7	307,6	113,5	557,0	Fixation	496.0	485.0	676.5	559.35	True	21.302927606738585	Fixation	Fixation	1643
185690	488.0	681.0	477.0	672.0	Valid	Valid	250,4	114,4	561,7	307,6	113,5	557,0	Fixation	496.0	482.5	676.5	559.35	True	38.543951918952935	Fixation	Fixation	1643
185698	481.0	680.0	477.0	672.0	Valid	Valid	250,5	114,5	561,6	307,6	113,5	557,0	Fixation	496.0	479.0	676.0	559.3	True	21.090713253058677	Fixation	Fixation	1643
185707	482.0	682.0	476.0	671.0	Valid	Valid	250,5	114,5	561,6	307,6	113,5	557,0	Fixation	496.0	479.0	676.5	559.3	True	8.522028141159641	Fixation	Fixation	1643
185715	480.0	678.0	476.0	672.0	Valid	Valid	250,5	114,5	561,6	307,6	113,5	557,0	Fixation	496.0	478.0	675.0	559.3	True	9.603909263185404	Fixation	Fixation	1643
185723	479.0	680.0	476.0	673.0	Valid	Valid	250,5	114,5	561,7	307,6	113,5	557,0	Fixation	496.0	477.5	676.5	559.35	True	9.527060348048565	Fixation	Fixation	1643
185732	479.0	677.0	474.0	672.0	Valid	Valid	250,5	114,5	561,6	307,6	113,6	556,9	Fixation	496.0	476.5	674.5	559.25	True	9.52876388127776	Fixation	Fixation	1643
185740	480.0	682.0	476.0	668.0	Valid	Valid	250,5	114,5	561,7	307,6	113,6	556,9	Fixation	496.0	478.0	675.0	559.3	True	10.123406540925371	Fixation	Fixation	1643
185748	480.0	682.0	476.0	668.0	Valid	Valid	250,5	114,5	561,7	307,6	113,6	556,9	Fixation	496.0	478.0	675.0	559.3	True	9.527912038517998	Fixation	Fixation	1643
185757	482.0	684.0	475.0	669.0	Valid	Valid	250,5	114,5	561,7	307,6	113,7	556,8	Fixation	496.0	478.5	676.5	559.25	True	10.864453724748902	Fixation	Fixation	1643
185765	479.0	680.0	479.0	673.0	Valid	Valid	250,5	114,5	561,7	307,6	113,7	556,8	Fixation	496.0	479.0	676.5	559.25	True	9.055464432060877	Fixation	Fixation	1643
185773	480.0	682.0	479.0	673.0	Valid	Valid	250,5	114,5	561,7	307,6	113,7	556,9	Fixation	496.0	479.5	677.5	559.3	True	13.47446653073828	Fixation	Fixation	1643
185782	480.0	685.0	480.0	672.0	Valid	Valid	250,5	114,5	561,7	307,6	113,7	556,9	Fixation	496.0	480.0	678.5	559.3	True	18.327172916203352	Fixation	Fixation	1643
185790	484.0	682.0	481.0	672.0	Valid	Valid	250,5	114,5	561,7	307,6	113,6	556,9	Fixation	496.0	482.5	677.0	559.3	True	26.398206636868892	Fixation	Fixation	1643
185798	486.0	684.0	482.0	671.0	Valid	Valid	250,5	114,5	561,6	307,6	113,6	557,0	Fixation	496.0	484.0	677.5	559.3	True	12.783008158467297	Fixation	Fixation	1643
185807	481.0	685.0	481.0	672.0	Valid	Valid	250,5	114,5	561,7	307,7	113,6	557,0	Fixation	496.0	481.0	678.5	559.35	True	19.29066764586812	Fixation	Fixation	1643
185815	482.0	681.0	481.0	670.0	Valid	Valid	250,5	114,5	561,6	307,7	113,6	557,0	Fixation	496.0	481.5	675.5	559.3	True	10.123406540925371	Fixation	Fixation	1643
185823	485.0	684.0	480.0	672.0	Valid	Valid	250,5	114,5	561,7	307,7	113,6	557,0	Fixation	496.0	482.5	678.0	559.35	True	25.56336334075966	Fixation	Fixation	1643
185832	478.0	677.0	479.0	668.0	Valid	Valid	250,5	114,5	561,7	307,7	113,6	557,0	Fixation	496.0	478.5	672.5	559.35	True	25.91596430822783	Fixation	Fixation	1643
185840	479.0	679.0	481.0	670.0	Valid	Valid	250,5	114,4	561,7	307,7	113,5	557,1	Fixation	496.0	480.0	674.5	559.4000000000001	True	19.46914030865282	Fixation	Fixation	1643
185848	476.0	681.0	480.0	670.0	Valid	Valid	250,5	114,4	561,7	307,7	113,5	557,1	Fixation	496.0	478.0	675.5	559.4000000000001	True	12.780723051996048	Fixation	Fixation	1643
185857	476.0	678.0	481.0	668.0	Valid	Valid	250,5	114,3	561,8	307,7	113,5	557,2	Fixation	496.0	478.5	673.0	559.5	True	21.08317432081419	Fixation	Fixation	1643
185865	477.0	675.0	479.0	669.0	Valid	Valid	250,5	114,3	561,8	307,7	113,4	557,3	Fixation	496.0	478.0	672.0	559.55	True	32.63160254425375	Fixation	Fixation	1643
185873	473.0	674.0	486.0	662.0	Valid	Valid	250,5	114,2	561,9	307,7	113,3	557,3	Saccade	559.0	479.5	668.0	559.5999999999999	True	140.39258233407455	Saccade	Saccade	1644
185882	482.0	651.0	498.0	653.0	Valid	Valid	250,5	114,2	561,9	307,7	113,3	557,3	Saccade	559.0	490.0	652.0	559.5999999999999	True	119.4983960218836	Saccade	Saccade	1644
185890	484.0	656.0	505.0	654.0	Valid	Valid	250,5	114,1	561,8	307,7	113,2	557,3	Saccade	559.0	494.5	655.0	559.55	True	127.98069394183406	Saccade	Saccade	1644
185898	474.0	654.0	505.0	610.0	Valid	Valid	250,5	114,0	561,9	307,7	113,1	557,4	Saccade	559.0	489.5	632.0	559.65	True	230.55504272711767	Saccade	Saccade	1644
185907	470.0	622.0	503.0	613.0	Valid	Valid	250,5	113,9	562,1	307,7	113,0	557,4	Saccade	559.0	486.5	617.5	559.75	True	140.8694712682201	Saccade	Saccade	1644
185915	468.0	650.0	495.0	658.0	Valid	Valid	250,5	113,7	562,3	307,7	112,9	557,5	Saccade	559.0	481.5	654.0	559.9	True	500.500707166972	Saccade	Saccade	1644
185923			493.0	696.0	Invalid	Valid				307,7	112,9	557,4	Saccade	559.0	493.0	696.0	557.4	True	558.3831045359226	Saccade	Saccade	1644
185932					Invalid	Invalid							EyesNotFound	425.0				False		Unclassified	Unclassified	
185940					Invalid	Invalid							EyesNotFound	425.0				False		Unclassified	Unclassified	
185948			509.0	625.0	Invalid	Valid				307,6	112,7	557,3	Saccade	560.0	509.0	625.0	557.3	True	959.0275872123808	Saccade	Saccade	1645
185957	463.0	548.0	503.0	541.0	Valid	Valid	250,4	113,7	561,9	307,6	112,7	557,4	Saccade	560.0	483.0	544.5	559.65	True	757.1398903276115	Saccade	Saccade	1645
185965	459.0	516.0	489.0	488.0	Valid	Valid	250,4	113,7	562,0	307,6	112,6	557,3	Saccade	560.0	474.0	502.0	559.65	True	295.7584980492665	Saccade	Saccade	1645
185973	470.0	505.0	485.0	492.0	Valid	Valid	250,3	113,5	562,1	307,5	112,6	557,3	Saccade	560.0	477.5	498.5	559.7	True	183.57847313641636	Saccade	Saccade	1645
185982	473.0	472.0	477.0	471.0	Valid	Valid	250,3	113,5	562,2	307,5	112,7	557,2	Saccade	560.0	475.0	471.5	559.7	True	209.64792701324177	Saccade	Saccade	1645
185990	469.0	464.0	476.0	464.0	Valid	Valid	250,3	113,5	562,1	307,4	112,7	557,1	Fixation	497.0	472.5	464.0	559.6	True	83.05141191255314	Fixation	Fixation	1646
185998	476.0	466.0	481.0	452.0	Valid	Valid	250,3	113,6	562,0	307,4	112,6	557,2	Fixation	497.0	478.5	459.0	559.6	True	25.904386867446124	Fixation	Fixation	1646
186007	477.0	465.0	475.0	458.0	Valid	Valid	250,3	113,7	561,7	307,3	112,7	557,2	Fixation	497.0	476.0	461.5	559.45	True	26.94127719572726	Fixation	Fixation	1646
186015	478.0	464.0	475.0	462.0	Valid	Valid	250,2	113,7	561,9	307,3	112,7	557,2	Fixation	497.0	476.5	463.0	559.55	True	21.46519357664071	Fixation	Fixation	1646
186023	480.0	466.0	478.0	460.0	Valid	Valid	250,2	113,7	561,9	307,3	112,8	557,1	Fixation	497.0	479.0	463.0	559.5	True	15.357739353174516	Fixation	Fixation	1646
186032	483.0	470.0	475.0	455.0	Valid	Valid	250,2	113,8	561,7	307,2	112,8	557,1	Fixation	497.0	479.0	462.5	559.4000000000001	True	32.44418227852908	Fixation	Fixation	1646
186040	477.0	467.0	471.0	463.0	Valid	Valid	250,1	113,8	561,7	307,2	112,7	557,2	Fixation	497.0	474.0	465.0	559.45	True	14.312782150649634	Fixation	Fixation	1646
186048	479.0	464.0	475.0	459.0	Valid	Valid	250,1	113,8	561,9	307,2	112,8	557,1	Fixation	497.0	477.0	461.5	559.5	True	30.71484096229717	Fixation	Fixation	1646
186057	483.0	465.0	475.0	463.0	Valid	Valid	250,0	113,8	561,8	307,1	112,9	556,9	Fixation	497.0	479.0	464.0	559.3499999999999	True	17.04242378913581	Fixation	Fixation	1646
186065	482.0	467.0	476.0	460.0	Valid	Valid	250,0	113,9	561,7	307,1	112,8	557,0	Fixation	497.0	479.0	463.5	559.35	True	24.377900465411933	Fixation	Fixation	1646
186073	480.0	466.0	475.0	455.0	Valid	Valid	250,0	113,9	561,8	307,1	112,8	557,1	Fixation	497.0	477.5	460.5	559.45	True	19.050562680985145	Fixation	Fixation	1646
186082	483.0	470.0	473.0	463.0	Valid	Valid	249,9	113,9	561,9	307,0	112,9	557,1	Fixation	497.0	478.0	466.5	559.5	True	32.016199877061105	Fixation	Fixation	1646
186090	487.0	468.0	475.0	461.0	Valid	Valid	249,9	114,0	561,7	307,0	112,9	557,0	Fixation	497.0	481.0	464.5	559.35	True	11.541418365349577	Fixation	Fixation	1646
186098	484.0	469.0	474.0	461.0	Valid	Valid	249,9	114,0	561,6	307,0	112,9	557,0	Fixation	497.0	479.0	465.0	559.3	True	25.742568710039343	Fixation	Fixation	1646
186107	478.0	466.0	476.0	460.0	Valid	Valid	249,9	114,0	561,7	307,0	112,9	557,0	Fixation	497.0	477.0	463.0	559.35	True	8.521266364827973	Fixation	Fixation	1646
186115	483.0	461.0	473.0	467.0	Valid	Valid	249,8	114,0	561,9	306,9	112,9	557,1	Fixation	497.0	478.0	464.0	559.5	True	29.503408965849022	Fixation	Fixation	1646
186123	487.0	463.0	476.0	461.0	Valid	Valid	249,8	113,9	561,9	306,9	112,9	557,0	Fixation	497.0	481.5	462.0	559.45	True	24.28463607209472	Fixation	Fixation	1646
186132	485.0	468.0	478.0	464.0	Valid	Valid	249,8	114,0	561,8	306,9	112,9	557,0	Fixation	497.0	481.5	466.0	559.4	True	20.20795219862144	Fixation	Fixation	1646
186140	482.0	462.0	475.0	459.0	Valid	Valid	249,8	114,0	561,7	306,8	112,9	557,0	Fixation	497.0	478.5	460.5	559.35	True	27.34903441526028	Fixation	Fixation	1646
186148	484.0	462.0	476.0	462.0	Valid	Valid	249,7	114,0	561,8	306,8	112,9	557,1	Fixation	497.0	480.0	462.0	559.45	True	28.416275162844208	Fixation	Fixation	1646
186157	486.0	468.0	476.0	461.0	Valid	Valid	249,7	113,9	562,0	306,8	112,8	557,1	Fixation	497.0	481.0	464.5	559.55	True	13.468446370320663	Fixation	Fixation	1646
186165	488.0	465.0	476.0	461.0	Valid	Valid	249,7	113,9	562,0	306,8	112,9	557,0	Fixation	497.0	482.0	463.0	559.5	True	3.200165564152347	Fixation	Fixation	1646
186173	487.0	468.0	475.0	462.0	Valid	Valid	249,6	114,0	561,8	306,7	112,9	557,0	Fixation	497.0	481.0	465.0	559.4	True	32.02192284333418	Fixation	Fixation	1646
186182	482.0	468.0	475.0	466.0	Valid	Valid	249,6	114,0	561,8	306,7	112,8	557,1	Fixation	497.0	478.5	467.0	559.45	True	12.419523458510142	Fixation	Fixation	1646
186190	481.0	467.0	477.0	464.0	Valid	Valid	249,6	113,9	561,9	306,7	112,7	557,2	Fixation	497.0	479.0	465.5	559.55	True	9.050609409707814	Fixation	Fixation	1646
186198	483.0	472.0	476.0	464.0	Valid	Valid	249,6	113,8	562,1	306,7	112,7	557,2	Fixation	497.0	479.5	468.0	559.6500000000001	True	15.353623157288869	Fixation	Fixation	1646
186207	483.0	468.0	480.0	464.0	Valid	Valid	249,5	113,8	562,1	306,6	112,8	557,1	Fixation	497.0	481.5	466.0	559.6	True	35.1171891526522	Fixation	Fixation	1646
186215	487.0	467.0	478.0	459.0	Valid	Valid	249,5	113,9	561,9	306,6	112,7	557,1	Fixation	497.0	482.5	463.0	559.5	True	0.0	Fixation	Fixation	1646
186223	485.0	469.0	478.0	463.0	Valid	Valid	249,5	113,9	561,9	306,6	112,6	557,3	Fixation	497.0	481.5	466.0	559.5999999999999	True	16.216669172045474	Fixation	Fixation	1646
186232	487.0	468.0	476.0	463.0	Valid	Valid	249,4	113,8	562,1	306,6	112,6	557,3	Fixation	497.0	481.5	465.5	559.7	True	108.39484334628806	Saccade	Saccade	1647
186240	485.0	451.0	479.0	445.0	Valid	Valid	249,4	113,6	562,2	306,5	112,6	557,2	Saccade	561.0	482.0	448.0	559.7	True	398.6828102981897	Saccade	Saccade	1647
186248	480.0	409.0	477.0	397.0	Valid	Valid	249,4	113,5	562,3	306,5	112,4	557,4	Saccade	561.0	478.5	403.0	559.8499999999999	True	297.3566277837421	Saccade	Saccade	1647
186257	486.0	403.0	475.0	394.0	Valid	Valid	249,4	113,5	562,2	306,4	112,4	557,3	Fixation	498.0	480.5	398.5	559.75	True	63.28629928690718	Fixation	Fixation	1648
186265	485.0	418.0	481.0	407.0	Valid	Valid	249,3	113,5	562,1	306,4	112,4	557,3	Fixation	498.0	483.0	412.5	559.7	True	61.52837833533224	Fixation	Fixation	1648
186273	486.0	412.0	478.0	404.0	Valid	Valid	249,3	113,5	562,2	306,3	112,3	557,3	Fixation	498.0	482.0	408.0	559.75	True	40.94624772290869	Fixation	Fixation	1648
186282	484.0	412.0	474.0	402.0	Valid	Valid	249,3	113,5	562,3	306,3	112,3	557,2	Fixation	498.0	479.0	407.0	559.75	True	4.257595321025988	Fixation	Fixation	1648
186290	486.0	411.0	479.0	406.0	Valid	Valid	249,2	113,4	562,3	306,3	112,3	557,2	Fixation	498.0	482.5	408.5	559.75	True	39.04401546563694	Fixation	Fixation	1648
186298	488.0	415.0	480.0	406.0	Valid	Valid	249,2	113,5	562,2	306,2	112,3	557,2	Fixation	498.0	484.0	410.5	559.7	True	4.257975666817563	Fixation	Fixation	1648
186307	489.0	414.0	477.0	404.0	Valid	Valid	249,1	113,4	562,3	306,2	112,3	557,3	Fixation	498.0	483.0	409.0	559.8	True	30.102271803874142	Fixation	Fixation	1648
186315	485.0	409.0	475.0	406.0	Valid	Valid	249,1	113,4	562,3	306,2	112,3	557,3	Fixation	498.0	480.0	407.5	559.8	True	24.358304687106923	Fixation	Fixation	1648
186323	485.0	415.0	474.0	406.0	Valid	Valid	249,1	113,4	562,3	306,2	112,3	557,2	Fixation	498.0	479.5	410.5	559.75	True	17.554365815763695	Fixation	Fixation	1648
186332	486.0	415.0	477.0	405.0	Valid	Valid	249,1	113,5	562,2	306,1	112,3	557,2	Fixation	498.0	481.5	410.0	559.7	True	36.37876655207593	Fixation	Fixation	1648
186340	490.0	420.0	480.0	406.0	Valid	Valid	249,0	113,4	562,3	306,1	112,3	557,3	Saccade	562.0	485.0	413.0	559.8	True	371.2936065277888	Saccade	Saccade	1649
186348	455.0	468.0	445.0	450.0	Valid	Valid	249,0	113,5	562,4	306,0	112,4	557,2	Saccade	562.0	450.0	459.0	559.8	True	833.6033090411105	Saccade	Saccade	1649
186357	413.0	528.0	406.0	537.0	Valid	Valid	248,9	113,7	562,4	305,8	112,5	557,3	Saccade	562.0	409.5	532.5	559.8499999999999	True	746.7403172408347	Saccade	Saccade	1649
186365	417.0	570.0	394.0	584.0	Valid	Valid	248,9	113,9	562,4	305,8	112,7	557,4	Saccade	562.0	405.5	577.0	559.9	True	453.5569935031704	Saccade	Saccade	1649
186373	421.0	601.0	411.0	606.0	Valid	Valid	248,9	113,9	562,3	305,8	112,8	557,4	Saccade	562.0	416.0	603.5	559.8499999999999	True	137.20302935747338	Saccade	Saccade	1649
186382	412.0	601.0	411.0	597.0	Valid	Valid	248,9	113,9	562,5	305,8	112,7	557,4	Fixation	499.0	411.5	599.0	559.95	True	59.27417933765821	Fixation	Fixation	1650
186390	410.0	597.0	404.0	602.0	Valid	Valid	248,8	113,9	562,4	305,8	112,7	557,4	Fixation	499.0	407.0	599.5	559.9	True	16.305940715058252	Fixation	Fixation	1650
186398	414.0	600.0	408.0	603.0	Valid	Valid	248,8	113,9	562,4	305,8	112,7	557,4	Fixation	499.0	411.0	601.5	559.9	True	56.54313093500449	Fixation	Fixation	1650
186407	414.0	609.0	408.0	607.0	Valid	Valid	248,8	113,9	562,4	305,7	112,7	557,4	Fixation	499.0	411.0	608.0	559.9	True	19.271718483826955	Fixation	Fixation	1650
186415	414.0	602.0	412.0	606.0	Valid	Valid	248,8	113,9	562,5	305,7	112,7	557,4	Fixation	499.0	413.0	604.0	559.95	True	9.592760926477702	Fixation	Fixation	1650
186423	413.0	606.0	409.0	607.0	Valid	Valid	248,7	113,9	562,5	305,7	112,7	557,5	Fixation	499.0	411.0	606.5	560.0	True	12.03687729210964	Fixation	Fixation	1650
186432	413.0	604.0	409.0	604.0	Valid	Valid	248,7	113,9	562,4	305,7	112,6	557,5	Fixation	499.0	411.0	604.0	559.95	True	6.729439475230212	Fixation	Fixation	1650
186440	412.0	605.0	409.0	606.0	Valid	Valid	248,7	113,9	562,4	305,7	112,6	557,5	Fixation	499.0	410.5	605.5	559.95	True	19.450017500419712	Fixation	Fixation	1650
186448	414.0	602.0	402.0	607.0	Valid	Valid	248,7	113,9	562,4	305,7	112,6	557,5	Fixation	499.0	408.0	604.5	559.95	True	12.408433708370902	Fixation	Fixation	1650
186457	416.0	605.0	401.0	607.0	Valid	Valid	248,6	113,9	562,5	305,7	112,6	557,5	Fixation	499.0	408.5	606.0	560.0	True	15.344027275452635	Fixation	Fixation	1650
186465	413.0	606.0	402.0	608.0	Valid	Valid	248,6	113,9	562,5	305,7	112,6	557,5	Fixation	499.0	407.5	607.0	560.0	True	19.1836712318252	Fixation	Fixation	1650
186473	408.0	603.0	403.0	609.0	Valid	Valid	248,6	113,8	562,6	305,7	112,6	557,5	Fixation	499.0	405.5	606.0	560.05	True	6.728237900086091	Fixation	Fixation	1650
186482	409.0	603.0	407.0	609.0	Valid	Valid	248,6	113,8	562,6	305,6	112,6	557,5	Fixation	499.0	408.0	606.0	560.05	True	21.697644319048685	Fixation	Fixation	1650
186490	409.0	605.0	408.0	611.0	Valid	Valid	248,6	113,9	562,6	305,6	112,6	557,5	Fixation	499.0	408.5	608.0	560.05	True	29.47443629964617	Fixation	Fixation	1650
186498	414.0	602.0	411.0	608.0	Valid	Valid	248,6	113,8	562,6	305,6	112,6	557,5	Fixation	499.0	412.5	605.0	560.05	True	12.406218134473718	Fixation	Fixation	1650
186507	411.0	607.0	410.0	610.0	Valid	Valid	248,5	113,8	562,6	305,6	112,6	557,6	Fixation	499.0	410.5	608.5	560.1	True	18.05199647376384	Fixation	Fixation	1650
186515	414.0	602.0	405.0	608.0	Valid	Valid	248,5	113,9	562,5	305,6	112,5	557,6	Fixation	499.0	409.5	605.0	560.05	True	14.2974485590444	Fixation	Fixation	1650
186523	413.0	606.0	404.0	609.0	Valid	Valid	248,5	113,8	562,6	305,6	112,5	557,7	Fixation	499.0	408.5	607.5	560.1500000000001	True	20.18089587148722	Fixation	Fixation	1650
186532	411.0	602.0	402.0	605.0	Valid	Valid	248,5	113,8	562,6	305,6	112,5	557,7	Fixation	499.0	406.5	603.5	560.1500000000001	True	46.01721332807232	Fixation	Fixation	1650
186540	409.0	598.0	405.0	602.0	Valid	Valid	248,5	113,8	562,7	305,5	112,5	557,7	Fixation	499.0	407.0	600.0	560.2	True	3.1961667874574604	Fixation	Fixation	1650
186548	407.0	602.0	407.0	605.0	Valid	Valid	248,5	113,8	562,7	305,5	112,4	557,8	Fixation	499.0	407.0	603.5	560.25	True	33.62810884599626	Fixation	Fixation	1650
186557	409.0	603.0	410.0	607.0	Valid	Valid	248,5	113,7	562,8	305,5	112,4	557,8	Fixation	499.0	409.5	605.0	560.3	True	21.89550256027212	Fixation	Fixation	1650
186565	410.0	600.0	411.0	605.0	Valid	Valid	248,4	113,7	562,9	305,5	112,4	557,7	Fixation	499.0	410.5	602.5	560.3	True	12.78233450188139	Fixation	Fixation	1650
186573	410.0	600.0	409.0	606.0	Valid	Valid	248,4	113,7	562,9	305,5	112,4	557,7	Fixation	499.0	409.5	603.0	560.3	True	32.53138371660686	Fixation	Fixation	1650
186582	411.0	608.0	404.0	606.0	Valid	Valid	248,4	113,7	562,8	305,5	112,4	557,7	Fixation	499.0	407.5	607.0	560.25	True	17.01504686707308	Fixation	Fixation	1650
